user_id,recency,frequency,monetary,R,F,M,RFM,,,R,F,M,#,segment,propotion
99838,0,0,159000,4,1,2,412,,,,,,,,
99959,10,1,199000,4,1,2,412,,,,,,,,
100017,8,5,31800,4,1,1,411,,,,,,,,
100032,1,32,7796.875,4,3,1,431,,,,,,,,
100097,1,8,1058.823529,4,1,1,411,,,,,,,,
100158,0,0,499000,4,1,3,413,,,,,,,,
100160,1,30,3466.666667,4,3,1,431,,,,,,,,
100172,7,41,219.5121951,4,3,1,431,,,,,,,,
100173,8,10,19900,4,1,1,411,,,,,,,,
100278,4,36,2239.43662,4,3,1,431,,,,,,,,
100384,1,56,10696.42857,4,4,1,441,,,,,,,,
100412,8,10,15900,4,1,1,411,,,,,,,,
100443,2,27,22185.18519,4,3,1,431,,,,,,,,
100461,2,42,2369.047619,4,3,1,431,,,,,,,,
100523,7,8,24875,4,1,1,411,,,,,,,,
100561,2,14,6862.068966,4,2,1,421,,,,,,,,
100618,0,0,599000,4,1,3,413,,,,,,,,
100621,7,8,1125,4,1,1,411,,,,,,,,
100678,4,15,13266.66667,4,2,1,421,,,,,,,,
100739,1,10,9950,4,1,1,411,,,,,,,,
100747,10,4,2250,4,1,1,411,,,,,,,,
100819,1,36,2726.027397,4,3,1,431,,,,,,,,
100841,3,2,39800,4,1,1,411,,,,,,,,
100910,1,10,1894.736842,4,1,1,411,,,,,,,,
100930,3,13,15307.69231,4,2,1,421,,,,,,,,
100943,3,16,13000,4,2,1,421,,,,,,,,
100955,1,46,96.77419355,4,3,1,431,,,,,,,,
100992,1,10,7571.428571,4,1,1,411,,,,,,,,
101007,1,12,1500,4,2,1,421,,,,,,,,
101008,1,16,16096.77419,4,2,1,421,,,,,,,,
101045,1,44,6730.337079,4,3,1,431,,,,,,,,
101057,2,11,14454.54545,4,2,1,421,,,,,,,,
101059,9,5,9000,4,1,1,411,,,,,,,,
101093,2,7,1285.714286,4,1,1,411,,,,,,,,
101094,0,0,199000,4,1,2,412,,,,,,,,
101099,4,48,4333.333333,4,3,1,431,,,,,,,,
101108,1,2,39800,4,1,1,411,,,,,,,,
101113,0,0,90000,4,1,1,411,,,,,,,,
101125,2,9,17666.66667,4,1,1,411,,,,,,,,
101178,0,0,9000,4,1,1,411,,,,,,,,
101199,5,37,4297.297297,4,3,1,431,,,,,,,,
101206,9,2,99500,4,1,2,412,,,,,,,,
101224,2,18,2432.432432,4,2,1,421,,,,,,,,
101308,0,0,599000,4,1,3,413,,,,,,,,
101315,0,0,199000,4,1,2,412,,,,,,,,
101320,5,45,9333.333333,4,3,1,431,,,,,,,,
101326,1,12,6360,4,2,1,421,,,,,,,,
101327,3,23,782.6086957,4,2,1,421,,,,,,,,
101359,1,20,5102.564103,4,2,1,421,,,,,,,,
101372,8,9,2555.555556,4,1,1,411,,,,,,,,
101419,2,50,3880,4,3,1,431,,,,,,,,
101442,2,26,9596.153846,4,3,1,431,,,,,,,,
101467,9,3,3000,4,1,1,411,,,,,,,,
101492,1,68,2043.79562,4,4,1,441,,,,,,,,
101508,2,21,428.5714286,4,2,1,421,,,,,,,,
101530,5,39,5102.564103,4,3,1,431,,,,,,,,
101548,0,0,9000,4,1,1,411,,,,,,,,
101558,0,0,199000,4,1,2,412,,,,,,,,
101560,0,0,9000,4,1,1,411,,,,,,,,
101680,0,0,199000,4,1,2,412,,,,,,,,
101685,5,12,16583.33333,4,2,1,421,,,,,,,,
101704,0,0,9000,4,1,1,411,,,,,,,,
101721,1,16,6218.75,4,2,1,421,,,,,,,,
101788,4,35,257.1428571,4,3,1,431,,,,,,,,
101846,5,5,3600,4,1,1,411,,,,,,,,
101848,3,5,39800,4,1,1,411,,,,,,,,
101850,1,19,10473.68421,4,2,1,421,,,,,,,,
101870,1,48,1656.25,4,3,1,431,,,,,,,,
101953,2,66,2409.090909,4,4,1,441,,,,,,,,
102024,3,49,367.3469388,4,3,1,431,,,,,,,,
102073,3,91,1747.252747,4,4,1,441,,,,,,,,
102128,1,20,10200,4,2,1,421,,,,,,,,
102145,5,14,642.8571429,4,2,1,421,,,,,,,,
102175,1,9,22111.11111,4,1,1,411,,,,,,,,
102341,0,0,9000,4,1,1,411,,,,,,,,
102365,0,0,149000,4,1,2,412,,,,,,,,
102387,1,42,4738.095238,4,3,1,431,,,,,,,,
102442,0,0,599000,4,1,3,413,,,,,,,,
102503,0,0,9000,4,1,1,411,,,,,,,,
102537,2,8,74875,4,1,1,411,,,,,,,,
102569,5,17,5294.117647,4,2,1,421,,,,,,,,
102584,1,78,3589.74359,4,4,1,441,,,,,,,,
102675,0,0,199000,4,1,2,412,,,,,,,,
102813,3,15,13266.66667,4,2,1,421,,,,,,,,
102842,0,0,199000,4,1,2,412,,,,,,,,
102923,1,59,3372.881356,4,4,1,441,,,,,,,,
102973,0,0,199000,4,1,2,412,,,,,,,,
103000,7,1,18000,4,1,1,411,,,,,,,,
103118,1,9,16555.55556,4,1,1,411,,,,,,,,
103141,1,8,24875,4,1,1,411,,,,,,,,
103174,3,28,15000,4,3,1,431,,,,,,,,
103207,3,12,14000,4,2,1,421,,,,,,,,
103263,0,0,1198000,4,1,3,413,,,,,,,,
103292,1,27,5888.888889,4,3,1,431,,,,,,,,
103321,2,41,8487.804878,4,3,1,431,,,,,,,,
103330,2,24,8666.666667,4,2,1,421,,,,,,,,
103346,1,67,2492.537313,4,4,1,441,,,,,,,,
103382,4,6,33166.66667,4,1,1,411,,,,,,,,
103413,0,0,599000,4,1,3,413,,,,,,,,
103425,0,0,199000,4,1,2,412,,,,,,,,
103431,1,1,9000,4,1,1,411,,,,,,,,
103450,1,30,600,4,3,1,431,,,,,,,,
103460,1,10,20800,4,1,1,411,,,,,,,,
103476,2,68,5852.941176,4,4,1,441,,,,,,,,
103600,0,0,149000,4,1,2,412,,,,,,,,
103622,1,35,4542.857143,4,3,1,431,,,,,,,,
103669,6,43,6627.906977,4,3,1,431,,,,,,,,
103688,5,20,450,4,2,1,421,,,,,,,,
103702,1,19,10473.68421,4,2,1,421,,,,,,,,
103754,1,52,3057.692308,4,4,1,441,,,,,,,,
103791,6,3,69333.33333,4,1,1,411,,,,,,,,
103893,1,14,30000,4,2,1,421,,,,,,,,
103932,4,7,1285.714286,4,1,1,411,,,,,,,,
104023,5,10,900,4,1,1,411,,,,,,,,
104267,2,7,28428.57143,4,1,1,411,,,,,,,,
104289,5,4,37250,4,1,1,411,,,,,,,,
104390,3,1,199000,4,1,2,412,,,,,,,,
104406,2,2,210000,4,1,2,412,,,,,,,,
104486,0,0,159000,4,1,2,412,,,,,,,,
104497,2,35,5685.714286,4,3,1,431,,,,,,,,
104503,5,7,1285.714286,4,1,1,411,,,,,,,,
104511,1,46,3652.173913,4,3,1,431,,,,,,,,
104513,1,31,290.3225806,4,3,1,431,,,,,,,,
104534,1,4,39750,4,1,1,411,,,,,,,,
104543,3,14,11357.14286,4,2,1,421,,,,,,,,
104688,1,26,7461.538462,4,3,1,431,,,,,,,,
104695,3,14,11357.14286,4,2,1,421,,,,,,,,
104700,1,8,24875,4,1,1,411,,,,,,,,
104753,1,24,8291.666667,4,2,1,421,,,,,,,,
104878,4,7,28428.57143,4,1,1,411,,,,,,,,
104917,2,3,66333.33333,4,1,1,411,,,,,,,,
104931,0,0,199000,4,1,2,412,,,,,,,,
105083,2,19,10473.68421,4,2,1,421,,,,,,,,
105115,0,0,149000,4,1,2,412,,,,,,,,
105148,2,2,79500,4,1,1,411,,,,,,,,
105240,0,0,9000,4,1,1,411,,,,,,,,
105267,1,13,692.3076923,4,2,1,421,,,,,,,,
105331,3,5,111800,4,1,2,412,,,,,,,,
105432,4,4,4500,4,1,1,411,,,,,,,,
105480,0,0,45000,4,1,1,411,,,,,,,,
105483,2,2,99500,4,1,2,412,,,,,,,,
105516,1,25,7960,4,2,1,421,,,,,,,,
105540,3,3,53000,4,1,1,411,,,,,,,,
105591,1,13,1384.615385,4,2,1,421,,,,,,,,
105688,3,4,2250,4,1,1,411,,,,,,,,
105731,1,6,1500,4,1,1,411,,,,,,,,
105759,2,7,28428.57143,4,1,1,411,,,,,,,,
105793,0,0,9000,4,1,1,411,,,,,,,,
105795,0,0,9000,4,1,1,411,,,,,,,,
105832,0,0,159000,4,1,2,412,,,,,,,,
105845,1,12,12416.66667,4,2,1,421,,,,,,,,
105850,3,5,3600,4,1,1,411,,,,,,,,
105926,0,0,54000,4,1,1,411,,,,,,,,
105997,2,4,49750,4,1,1,411,,,,,,,,
106019,0,0,45000,4,1,1,411,,,,,,,,
106057,0,0,45000,4,1,1,411,,,,,,,,
106119,0,0,208000,4,1,2,412,,,,,,,,
106128,0,0,199000,4,1,2,412,,,,,,,,
106129,2,11,8181.818182,4,2,1,421,,,,,,,,
106140,0,0,159000,4,1,2,412,,,,,,,,
106151,1,3,53000,4,1,1,411,,,,,,,,
106180,0,0,199000,4,1,2,412,,,,,,,,
106182,2,4,6750,4,1,1,411,,,,,,,,
106242,0,0,239000,4,1,2,412,,,,,,,,
106247,1,1,199000,4,1,2,412,,,,,,,,
106309,1,9,17666.66667,4,1,1,411,,,,,,,,
106371,1,7,19285.71429,4,1,1,411,,,,,,,,
106406,1,14,14214.28571,4,2,1,421,,,,,,,,
106480,1,5,31800,4,1,1,411,,,,,,,,
106565,0,0,194000,4,1,2,412,,,,,,,,
106570,1,7,1285.714286,4,1,1,411,,,,,,,,
106732,0,0,199000,4,1,2,412,,,,,,,,
106773,0,0,199000,4,1,2,412,,,,,,,,
106960,0,0,159000,4,1,2,412,,,,,,,,
106971,0,0,159000,4,1,2,412,,,,,,,,
106974,0,0,199000,4,1,2,412,,,,,,,,
106981,0,0,159000,4,1,2,412,,,,,,,,
